ActionId,ActionReason,ActionReasonCode,ActionReasonId,ActiveStatus,ActiveStatusMeaning,AnnualWorkingDurationUnits,AnnualWorkingDurationUnitsMeaning,BillToSiteFlag,CreatedBy,CreationDate,Description,DesignatedReceiverId,DesignatedReceiverName,DesignatedReceiverNumber,EffectiveEndDate,EffectiveStartDate,EmailAddress,EmployeeLocationFlag,FaxAreaCode,FaxCountryCode,FaxExtension,FaxNumber,GeoHierarchyNodeCode,GeoHierarchyNodeName,InventoryOrganizationId,InventoryOrganizationName,LastUpdateDate,LastUpdatedBy,LocationCode,LocationId,LocationName,MainPhoneAreaCode,MainPhoneCountryCode,MainPhoneExtension,MainPhoneNumber,OfficeSiteFlag,OfficialLanguageCode,OfficialLanguageMeaning,OtherPhoneAreaCode,OtherPhoneCountryCode,OtherPhoneExtension,OtherPhoneNumber,ReceivingSiteFlag,SetCode,SetId,SetName,ShipToLocationCode,ShipToLocationId,ShipToLocationName,ShipToSiteFlag,StandardAnnualWorkingDuration,StandardWorkingFrequency,StandardWorkingFrequencyMeaning,StandardWorkingHours,addresses,attachments,bannerOverrideMessages,locationLegislativeEFF,locationsDFF,locationsEFFContainer
,,,,I,Inactive,,,True,venkat@squareup.com,2018-08-15T00:41:54+00:00,Weebly Square Inc.,,,,4712-12-31,2018-11-21,,True,,,,,,,,,2021-10-22T00:00:49.414+00:00,asaini@squareup.com,US - CA - SF - Bryant,300000007453217,US - CA - SF - Bryant,,,,,True,,,,,,,True,COMMON,0,Common Set,US - CA - SF - Bryant,300000007453217,US - CA - SF - Bryant,True,,,,,"[{'EffectiveStartDate': '2018-11-21', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '460 Bryant St', 'AddressLine2': 'Suit #100', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'San Francisco', 'Region1': None, 'Region2': 'CA', 'Region3': None, 'Country': 'US', 'PostalCode': '94107', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-08-15T00:41:54.039+00:00', 'LastUpdatedBy': 'raghavender@squareup.com', 'LastUpdateDate': '2018-11-21T18:40:52.486+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000007453218, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000007453217}]","[{'LocationDetailsId': 300000007453216, 'EffectiveStartDate': '2018-11-21', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,venkat@squareup.com,2018-10-03T19:39:19+00:00,Squareup International Ltd. (Ireland),,,,4712-12-31,2021-09-15,,True,,,,,,,,,2021-09-15T09:57:38.266+00:00,phani@squareup.com,IE - Dublin - Fumbally,300000008781341,IE - Dublin - Fumbally,,,,,True,,,,,,,True,COMMON,0,Common Set,IE - Dublin - Fumbally,300000008781341,IE - Dublin - Fumbally,True,,,,,"[{'EffectiveStartDate': '2021-09-15', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Fumbally Square', 'AddressLine2': 'Fumbally Lane', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Dublin 8', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'IE', 'PostalCode': None, 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-10-03T19:39:19.037+00:00', 'LastUpdatedBy': 'phani@squareup.com', 'LastUpdateDate': '2021-09-15T09:57:41.485+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000008781342, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000008781341}]","[{'LocationDetailsId': 300000008781340, 'EffectiveStartDate': '2021-09-15', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,I,Inactive,,,True,raghavender@squareup.com,2018-11-21T19:03:31+00:00,WeWork c/o Square Canada,,,,4712-12-31,2018-11-21,,True,,,,,,,,,2020-03-18T11:44:20.467+00:00,vinay@squareup.com,CA - ON - TORONTO - WEWORK,300000010997016,CA - ON - TORONTO - WEWORK,,,,,True,,,,,,,True,COMMON,0,Common Set,CA - ON - TORONTO - WEWORK,300000010997016,CA - ON - TORONTO - WEWORK,True,,,,,"[{'EffectiveStartDate': '2018-11-21', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '1 University Ave', 'AddressLine2': '3rd Floor', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Toronto', 'Region1': None, 'Region2': 'ON', 'Region3': None, 'Country': 'US', 'PostalCode': 'M5J 2P1', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'raghavender@squareup.com', 'CreationDate': '2018-11-21T19:03:31.324+00:00', 'LastUpdatedBy': 'raghavender@squareup.com', 'LastUpdateDate': '2018-11-21T19:04:41.763+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000010997017, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000010997016}]","[{'LocationDetailsId': 300000010997015, 'EffectiveStartDate': '2018-11-21', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,I,Inactive,,,True,pavan1@squareup.com,2019-08-23T22:00:40+00:00,"PCC Inventory org for D2C Shipments
",,,,4712-12-31,2025-02-25,,True,,,,,,,300000027084705,PCC Warehouse,2025-02-25T20:02:31.181+00:00,debalina@squareup.com,PCC-D2C,300000027084678,PCC Fulfillment Center,,,,,True,,,,,,,True,COMMON,0,Common Set,PCC-D2C,300000027084678,PCC Fulfillment Center,True,,,,,"[{'EffectiveStartDate': '2025-02-25', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'CHINA FULFILLMENT SOLUTIONS 4/F ZHONG TIAN YUAN LOGISTICS CENTRE', 'AddressLine2': 'TAOHUA ROAD FUTIAN FREE TRADE ZONE', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Shenzhen', 'Region1': None, 'Region2': None, 'Region3': 'GUANGDONG', 'Country': 'CN', 'PostalCode': '518038', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'pavan1@squareup.com', 'CreationDate': '2019-08-23T22:00:42.048+00:00', 'LastUpdatedBy': 'debalina@squareup.com', 'LastUpdateDate': '2025-02-25T20:02:31.530+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000027084679, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000027084678}]","[{'LocationDetailsId': 300000027084677, 'EffectiveStartDate': '2025-02-25', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,Relocation,PER_RELOCATION,300000000192171,A,Active,,,True,raghavender@squareup.com,2020-03-11T20:13:10+00:00,,,,,4712-12-31,2024-07-19,,True,,,,,,,,,2024-07-19T21:53:18.586+00:00,jindal@squareup.com,AU - VIC - Melbourne - WeWork,300000263941772,AU - VIC - Melbourne - WeWork,,,,,True,,,,,,,True,COMMON,0,Common Set,AU - VIC - Melbourne - WeWork,300000263941772,AU - VIC - Melbourne - WeWork,True,,,,,"[{'EffectiveStartDate': '2024-07-19', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Level 8', 'AddressLine2': '376-390 Collins Street', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Melbourne', 'Region1': 'Victoria', 'Region2': 'VIC', 'Region3': None, 'Country': 'AU', 'PostalCode': '3000', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'raghavender@squareup.com', 'CreationDate': '2020-03-11T20:13:10.260+00:00', 'LastUpdatedBy': 'jindal@squareup.com', 'LastUpdateDate': '2024-07-19T21:53:18.876+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000263941773, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000263941772}]","[{'LocationDetailsId': 300000263941771, 'EffectiveStartDate': '2024-07-19', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,vinay@squareup.com,2020-03-18T11:44:29+00:00,WeWork c/o Square Canada,,,,4712-12-31,2001-01-01,,True,,,,,,,,,2020-03-18T11:47:56.588+00:00,vinay@squareup.com,CA - ON - Toronto - Cash WeWork,300000263942150,CA - ON - Toronto - Cash WeWork,,,,,True,,,,,,,True,COMMON,0,Common Set,CA - ON - Toronto - Cash WeWork,300000263942150,CA - ON - Toronto - Cash WeWork,True,,,,,"[{'EffectiveStartDate': '2001-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '1 University Ave, 3rd Floor', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Toronto', 'Region1': None, 'Region2': None, 'Region3': 'ON', 'Country': 'CA', 'PostalCode': 'M5J 2P1', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'vinay@squareup.com', 'CreationDate': '2020-03-18T11:44:29.180+00:00', 'LastUpdatedBy': 'vinay@squareup.com', 'LastUpdateDate': '2020-03-18T11:47:57.025+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000263942151, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000263942150}]","[{'LocationDetailsId': 300000263942149, 'EffectiveStartDate': '2001-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,vinay@squareup.com,2020-03-18T11:51:26+00:00,US - CA - Redwood City,,,,4712-12-31,2001-01-01,,True,,,,,,,,,2020-03-18T11:52:43.270+00:00,vinay@squareup.com,US - CA - Redwood City,300000263942348,US - CA - Redwood City,,,,,True,,,,,,,True,COMMON,0,Common Set,US - CA - Redwood City,300000263942348,US - CA - Redwood City,True,,,,,"[{'EffectiveStartDate': '2001-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '2000 Broadway #370', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Redwood City', 'Region1': None, 'Region2': 'CA', 'Region3': None, 'Country': 'US', 'PostalCode': '94063', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'vinay@squareup.com', 'CreationDate': '2020-03-18T11:51:26.042+00:00', 'LastUpdatedBy': 'vinay@squareup.com', 'LastUpdateDate': '2020-03-18T11:52:43.471+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000263942349, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000263942348}]","[{'LocationDetailsId': 300000263942347, 'EffectiveStartDate': '2001-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,Postal Zone,PER_ZIPCHANGE,300000000192174,A,Active,,,True,pavan1@squareup.com,2020-03-22T21:18:03+00:00,SCH Fulfillment Center,,,,4712-12-31,2025-04-22,,True,,,,,,,300000263931223,SCH Warehouse,2025-04-22T22:06:08.918+00:00,Mithun@Block.Xyz,"Schenker Fulfillment, c/o Square K.K. (Inventory)",300000263152395,"SCH Schenker Fulfillment, c/o Square K.K.",,,,,True,,,,,,,True,COMMON,0,Common Set,"Schenker Fulfillment, c/o Square K.K. (Inventory)",300000263152395,"SCH Schenker Fulfillment, c/o Square K.K.",True,,,,,"[{'EffectiveStartDate': '2025-04-22', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Square KK c/o Schenker-Seino Co., Ltd. C/O Daito Corp', 'AddressLine2': '4-10-8 Tokai, Ohta-Ku, Ohi Buturyu Centre 5/F', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Tokyo', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'JP', 'PostalCode': '143-0001', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'pavan1@squareup.com', 'CreationDate': '2020-03-22T21:18:03.074+00:00', 'LastUpdatedBy': 'Mithun@Block.Xyz', 'LastUpdateDate': '2025-04-22T22:06:08.989+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000263152396, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000263152395}]","[{'LocationDetailsId': 300000263152394, 'EffectiveStartDate': '2025-04-22', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,vinay@squareup.com,2020-06-30T09:46:54+00:00,CFS,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2020-06-30T09:53:02.453+00:00,vinay@squareup.com,CFS,300000316365651,CFS,,,,,True,,,,,,,True,COMMON,0,Common Set,CFS,300000316365651,CFS,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'CHINA FULFILLMENT SOLUTIONS 4/F ZHONG TIAN YUAN LOGISTICS CENTRE', 'AddressLine2': 'TAOHUA ROAD FUTIAN FREE TRADE ZONE', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Shenzhen', 'Region1': None, 'Region2': None, 'Region3': 'GUANGDONG', 'Country': 'CN', 'PostalCode': '518038', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'vinay@squareup.com', 'CreationDate': '2020-06-30T09:46:55.300+00:00', 'LastUpdatedBy': 'vinay@squareup.com', 'LastUpdateDate': '2020-06-30T09:53:03.449+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000316365652, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000316365651}]","[{'LocationDetailsId': 300000316365650, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,raghavender@squareup.com,2021-01-05T22:06:33+00:00,"Placa Catalunya 21
Floor 3era planta
08002 Barcelona, Barcelona",,,,4712-12-31,1951-01-01,,True,,,,,,,,,2021-01-05T22:09:25.250+00:00,raghavender@squareup.com,ES - Barcelona,300000568270607,ES - Barcelona,,,,,True,,,,,,,True,COMMON,0,Common Set,ES - Barcelona,300000568270607,ES - Barcelona,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Placa Catalunya 21', 'AddressLine2': 'Floor 3era planta', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Barcelona', 'Region1': None, 'Region2': None, 'Region3': 'Barcelona', 'Country': 'ES', 'PostalCode': '08002', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'raghavender@squareup.com', 'CreationDate': '2021-01-05T22:06:33.175+00:00', 'LastUpdatedBy': 'raghavender@squareup.com', 'LastUpdateDate': '2021-01-05T22:09:25.548+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000568270608, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000568270607}]","[{'LocationDetailsId': 300000568270606, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[]
,,,,A,Active,,,True,abhinand@squareup.com,2021-01-20T06:03:20+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2021-01-20T06:04:17.656+00:00,abhinand@squareup.com,IE-Dublin-319,300000597405300,IE-Dublin-319,,,,,True,,,,,,,True,COMMON,0,Common Set,IE-Dublin-319,300000597405300,IE-Dublin-319,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Square', 'AddressLine2': 'Fumbally Square, Fumbally Lane', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Dublin 8', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'IE', 'PostalCode': None, 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'abhinand@squareup.com', 'CreationDate': '2021-01-20T06:03:20.046+00:00', 'LastUpdatedBy': 'abhinand@squareup.com', 'LastUpdateDate': '2021-01-20T06:04:17.707+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000597405301, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000597405300}]","[{'LocationDetailsId': 300000597405299, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[]
,,,,A,Active,,,True,phani@squareup.com,2021-04-29T07:40:36+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2021-04-29T07:44:05.270+00:00,phani@squareup.com,US - NY - New York - Crosby,300000703779637,US - NY - New York - Crosby,,,,,True,,,,,,,True,COMMON,0,Common Set,US - NY - New York - Crosby,300000703779637,US - NY - New York - Crosby,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '13-17 Crosby St.', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'New York', 'Region1': None, 'Region2': 'NY', 'Region3': None, 'Country': 'US', 'PostalCode': '10013', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'phani@squareup.com', 'CreationDate': '2021-04-29T07:40:36.298+00:00', 'LastUpdatedBy': 'phani@squareup.com', 'LastUpdateDate': '2021-04-29T07:44:05.603+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000703779638, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000703779637}]","[{'LocationDetailsId': 300000703779636, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[]
,,,,A,Active,,,True,FUSION_APPS_HCM_ESS_LOADER_APPID,2021-06-15T19:43:33.767+00:00,,,,,4712-12-31,2000-01-01,,True,,,,,,,,,2021-06-15T19:43:33.971+00:00,FUSION_APPS_HCM_ESS_LOADER_APPID,US - MD - Washington Metro,300000749418501,US - MD - Washington Metro,,,,,True,,,,,,,True,COMMON,0,Common Set,US - MD - Washington Metro,300000749418501,US - MD - Washington Metro,True,,,,,"[{'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': None, 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': None, 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'US', 'PostalCode': None, 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'CreationDate': '2021-06-15T19:43:33.767+00:00', 'LastUpdatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'LastUpdateDate': '2021-06-15T19:43:33.991+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000749418503, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000749418501}]","[{'LocationDetailsId': 300000749418502, 'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,FUSION_APPS_HCM_ESS_LOADER_APPID,2021-06-15T19:43:34.457+00:00,,,,,4712-12-31,2000-01-01,,True,,,,,,,,,2021-06-15T19:43:34.570+00:00,FUSION_APPS_HCM_ESS_LOADER_APPID,CN - Shenzhen,300000749418519,CN - Shenzhen,,,,,True,,,,,,,True,COMMON,0,Common Set,CN - Shenzhen,300000749418519,CN - Shenzhen,True,,,,,"[{'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '14F, Times Financial Centre, 4001 Shennan Avenue', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Shenzhen', 'Region1': 'Guangdong', 'Region2': None, 'Region3': None, 'Country': 'CN', 'PostalCode': '518046', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'CreationDate': '2021-06-15T19:43:34.457+00:00', 'LastUpdatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'LastUpdateDate': '2021-06-15T19:43:34.590+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000749418521, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000749418519}]","[{'LocationDetailsId': 300000749418520, 'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
